행정동,20191,20192,20193,20194,20201,20202,20203,20204,20211,20212,20213,20214,20221,20222,20223,20224,20231,20232,20233,20234,20241,20242,20243,20244,시설수,면적
다산동,17825.1,17768.3,17875.2,13873.3,16121.6,14525.8,13070.6,12391.5,13022.5,16689.3,12414.9,16513.2,15158.3,12401.3,15757.0,14227.6,14337.5,16226.1,17855.9,17155.4,5547.7,17103.7,7422.6,14828.2,,0.51
답십리1동,20119.7,20601.2,20537.9,22408.6,21351.3,22639.7,18766.5,28091.0,20330.3,32627.5,30698.4,35856.9,27123.7,40036.6,30758.3,36705.3,39182.5,41787.8,29538.1,35513.5,14695.7,33654.1,11079.3,33292.5,196.0,0.81
답십리2동,16394.7,13892.9,15210.7,14612.0,14640.8,11936.5,11883.0,11190.1,11407.5,12990.1,26128.6,26561.9,24185.6,30837.3,28532.1,28166.8,29077.0,30426.9,29542.8,31390.5,11441.2,32903.9,11494.6,26179.7,,0.85
당산1동,40868.0,39061.0,40827.4,35537.0,30535.5,25391.1,22059.8,18608.4,15457.8,22318.7,30251.4,34351.6,34709.6,51974.3,50805.1,52339.5,56980.2,81736.2,77325.0,53171.9,10854.1,34293.0,15728.9,34573.5,64.0,0.75
당산2동,58355.8,76646.2,63346.8,64941.2,45946.5,47497.4,43980.8,42773.0,44401.0,56336.0,42734.1,51975.5,49090.2,55555.3,52895.9,59679.6,54626.4,49709.9,50689.7,48732.4,16794.2,47249.9,20933.6,47861.2,169.0,1.55
대림1동,14211.5,16191.8,14423.2,13948.6,12121.5,12729.1,11993.6,12237.5,11263.3,12571.4,11039.1,14489.1,13820.2,16210.0,13099.5,17688.6,18415.4,16842.3,14861.7,17011.0,5331.4,15475.4,5230.0,14077.9,,0.49
대림2동,9080.3,11951.8,13615.5,15013.6,12446.8,15353.3,14791.9,17665.2,19271.4,17275.8,17793.9,20369.3,21152.5,21993.0,21693.6,20045.0,21568.5,18223.2,16662.2,20086.9,5714.1,16956.8,5421.9,18338.3,,0.55
대림3동,33148.2,35311.3,38844.3,38607.7,34538.4,31183.3,31534.1,29280.7,30136.3,34569.9,37751.1,34000.1,31921.6,34406.4,34479.6,31148.3,32443.3,31687.0,30947.5,28913.3,9963.1,28651.2,10992.6,28014.4,,0.95
대방동,90668.0,115329.4,106685.1,97663.9,69836.0,107124.2,100215.9,104802.2,96051.0,173204.4,186765.8,155420.9,179052.8,213446.7,215006.8,165354.1,123344.0,49521.1,47286.0,46825.1,18398.4,54549.2,22547.2,46343.9,121.0,1.55
대조동,48332.2,55562.5,55654.5,63748.2,46294.0,40834.7,42360.4,41595.0,38771.3,47152.3,42529.6,50064.7,48562.8,67702.8,61639.0,55006.3,65513.5,68054.1,70375.7,63495.8,21821.8,69346.4,24316.3,55717.7,324.0,0.85
대치1동,39162.7,40166.5,35906.7,39083.1,29954.3,30274.2,29246.2,21251.1,25347.0,34657.3,33760.6,31494.3,30926.9,39765.1,40396.4,38791.4,38139.4,43791.0,297614.4,133361.8,57951.4,171316.0,81003.8,116258.6,1089.0,0.79
대치2동,920089.0,852164.6,910012.4,1029189.3,1116248.0,898894.2,1009576.8,994046.7,1028991.0,941312.8,815799.4,808324.3,631605.7,225455.5,281126.8,293381.0,374118.6,450755.4,761145.3,849701.7,276038.2,790031.7,65412.4,189827.4,,2.0
대치4동,77231.2,79152.6,82487.2,82205.6,74761.5,69502.3,74307.1,71651.8,77984.3,97436.7,90182.5,97099.7,88518.4,193302.4,251509.4,234018.6,212964.0,174215.1,124010.8,103766.0,29953.8,87972.6,36603.0,80853.6,,0.73
대학동,44563.5,35943.9,42946.7,37004.1,40418.0,35664.6,32346.2,26892.6,34378.3,32822.5,34239.9,34141.6,38740.0,35553.0,41408.4,34824.7,43474.9,36042.4,40186.6,34301.1,19263.2,37164.8,12532.4,29822.9,,8.3
대흥동,34468.0,37539.2,40868.2,37214.4,30955.0,24555.3,25002.8,28626.2,26870.8,40649.4,34037.9,38482.4,38903.1,46878.8,56562.8,45643.9,43856.5,50399.1,50460.1,43285.1,19001.9,47030.7,17959.2,44149.3,121.0,0.88
도곡1동,80388.8,106245.9,144833.1,584468.2,668859.2,823104.3,1091203.8,1112335.6,999881.2,1200330.0,1432895.6,1624599.2,2086953.4,2000936.5,2138851.6,2612247.9,2659692.7,2493457.8,2430276.9,2011183.3,616568.1,1894279.1,705332.2,1814317.7,225.0,1.02
도곡2동,2951363.7,3261810.2,2820686.5,2821909.2,2797614.3,3668556.5,4059028.2,3486707.7,3285594.2,3529097.7,3818723.3,3948013.3,3636412.3,3990626.2,4318331.8,4473481.2,4469937.3,4950768.6,5228630.5,5729905.4,1878844.8,6050957.4,2384857.7,6193184.6,,1.02
도림동,9707.8,9162.6,10669.7,10123.6,9381.2,7475.3,7595.5,8192.9,8619.6,10092.3,10820.3,11031.0,10126.3,13009.0,14386.7,13568.9,15382.8,17421.5,19918.6,19011.4,6313.7,19049.1,7534.7,16998.4,9.0,0.89
도봉1동,43511.9,51034.2,35440.3,63477.9,36653.9,57216.9,36222.0,49794.9,34125.8,43293.9,30886.3,49271.6,38542.6,53085.8,36744.5,60441.8,45169.4,51659.2,31281.5,54158.2,15552.3,50862.9,11847.0,60875.0,144.0,8.72
도봉2동,8473.5,10950.1,12546.0,11852.0,8781.9,7899.2,6690.1,6679.2,6799.8,10760.0,6611.4,8063.8,9360.1,12484.4,15180.0,16888.2,23357.0,24273.1,24177.8,21816.9,7451.9,23442.0,7398.4,15173.0,,0.83
도화동,71562.2,69207.0,65982.9,82306.9,53565.9,43548.5,49699.5,43811.7,45463.5,54394.0,51825.3,55806.0,56603.8,72852.2,79390.0,75828.2,79151.4,85274.7,89653.1,85252.3,25673.0,78626.2,26007.5,98408.6,1.0,0.62
독산1동,69297.1,75056.5,84105.0,78173.8,60177.1,61665.3,48819.2,40477.6,36418.5,50103.4,54027.8,57789.2,46961.0,62056.6,62644.7,50668.8,48091.6,50715.2,50562.9,49072.1,14820.9,48602.1,17156.4,48265.6,676.0,2.09
독산2동,15388.5,16085.3,14804.2,14112.8,17121.9,16393.6,18064.3,15335.0,18646.8,20791.8,21159.2,18907.5,19724.1,22066.1,23055.4,18824.4,24907.4,21955.1,20429.3,17537.0,7797.7,22762.8,6067.4,16412.5,,0.6
